N,P,K,temperature,humidity,ph,rainfall,soil_type,season,region,irrigation,fertilizer,label
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,Loamy,Summer,North,Drip,Mixed,Maize
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,Loamy,Winter,South,Canal,Organic,Coconut
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,Sandy,Summer,North,Canal,Mixed,Mustard
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,Sandy,Rainy,South,Drip,Chemical,Rice
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,Clay,Winter,East,Rainfed,Mixed,Cabbage
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,Silty,Rainy,West,Rainfed,Chemical,Coconut
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,Sandy,Summer,West,Rainfed,Chemical,Pepper
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,Loamy,Summer,North,Rainfed,Organic,Maize
51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,Clay,Summer,North,Rainfed,Organic,Coconut
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,Loamy,Winter,North,Rainfed,Organic,Apple
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,Loamy,Rainy,East,Rainfed,Chemical,Soybean
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,Sandy,Winter,South,Rainfed,Mixed,Mango
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,Clay,Winter,East,Drip,Chemical,Coconut
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,Silty,Summer,West,Rainfed,Organic,Groundnut
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,Silty,Winter,North,Rainfed,Organic,Coconut
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,Sandy,Winter,South,Rainfed,Mixed,Pepper
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,Sandy,Summer,West,Canal,Organic,Onion
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,Clay,Winter,West,Drip,Organic,Pineapple
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,Silty,Summer,West,Drip,Organic,Banana
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,Silty,Summer,East,Drip,Mixed,Turmeric
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,Silty,Summer,North,Rainfed,Chemical,Banana
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,Loamy,Summer,West,Rainfed,Organic,Maize
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,Silty,Winter,North,Canal,Mixed,Orange
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,Loamy,Summer,East,Drip,Organic,Maize
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,Clay,Summer,West,Rainfed,Mixed,Orange
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,Loamy,Winter,East,Drip,Organic,Pineapple
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,Clay,Winter,East,Canal,Mixed,Coconut
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,Silty,Rainy,North,Canal,Organic,Pulses
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,Silty,Winter,West,Canal,Chemical,Chickpea
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,Clay,Winter,East,Drip,Organic,Mustard
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,Sandy,Rainy,West,Rainfed,Mixed,Sunflower
45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,Clay,Winter,North,Rainfed,Organic,Grapes
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,Sandy,Winter,East,Canal,Chemical,Rice
30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,Loamy,Winter,North,Rainfed,Organic,Pulses
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,Loamy,Winter,West,Canal,Mixed,Mango
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,Loamy,Rainy,West,Drip,Mixed,Apple
22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,Silty,Winter,North,Canal,Chemical,Groundnut
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,Loamy,Winter,South,Drip,Mixed,Pepper
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,Sandy,Rainy,East,Canal,Organic,Jute
39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,Loamy,Summer,West,Rainfed,Organic,Maize
35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,Clay,Rainy,West,Rainfed,Organic,Potato
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,Clay,Summer,East,Canal,Mixed,Tomato
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,Silty,Rainy,North,Rainfed,Organic,Soybean
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,Clay,Rainy,North,Rainfed,Organic,Sugarcane
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,Sandy,Winter,North,Rainfed,Organic,Sunflower
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,Loamy,Summer,South,Drip,Chemical,Maize
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,Silty,Winter,South,Rainfed,Mixed,Chickpea
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,Loamy,Summer,West,Drip,Mixed,Maize
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,Loamy,Rainy,North,Canal,Mixed,Grapes
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,Sandy,Rainy,East,Rainfed,Chemical,Sunflower
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,Clay,Summer,West,Rainfed,Mixed,Turmeric
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,Clay,Winter,East,Rainfed,Chemical,Potato
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,Loamy,Winter,West,Canal,Chemical,Sugarcane
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,Silty,Winter,South,Drip,Mixed,Pulses
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,Clay,Winter,West,Drip,Organic,Apple
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,Silty,Rainy,South,Rainfed,Organic,Potato
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,Clay,Rainy,West,Canal,Mixed,Wheat
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,Silty,Rainy,North,Canal,Mixed,Apple
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,Sandy,Rainy,East,Canal,Chemical,Sunflower
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,Silty,Rainy,North,Canal,Mixed,Cabbage
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,Sandy,Winter,West,Canal,Chemical,Cotton
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,Sandy,Winter,West,Drip,Mixed,Millet
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,Silty,Winter,West,Drip,Organic,Rice
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,Sandy,Winter,South,Drip,Organic,Pulses
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,Loamy,Rainy,East,Rainfed,Mixed,Sugarcane
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,Sandy,Rainy,East,Canal,Chemical,Onion
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,Clay,Rainy,West,Rainfed,Organic,Jute
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,Silty,Summer,West,Canal,Chemical,Wheat
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,Loamy,Winter,South,Drip,Mixed,Soybean
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,Silty,Winter,North,Rainfed,Mixed,Jute
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,Clay,Rainy,North,Drip,Organic,Cotton
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,Clay,Winter,East,Canal,Mixed,Orange
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,Clay,Winter,South,Canal,Organic,Onion
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,Sandy,Rainy,West,Canal,Chemical,Barley
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,Sandy,Summer,East,Drip,Organic,Grapes
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,Silty,Summer,South,Canal,Organic,Cardamom
16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,Silty,Summer,North,Drip,Chemical,Grapes
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,Loamy,Rainy,South,Rainfed,Organic,Soybean
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,Loamy,Winter,North,Canal,Organic,Pepper
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,Silty,Rainy,South,Canal,Mixed,Pulses
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,Sandy,Rainy,East,Canal,Chemical,Potato
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,Clay,Winter,North,Rainfed,Organic,Maize
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,Silty,Summer,East,Canal,Chemical,Millet
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,Loamy,Summer,East,Drip,Chemical,Maize
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,Sandy,Rainy,North,Drip,Organic,Cabbage
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,Silty,Summer,North,Canal,Mixed,Grapes
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,Silty,Rainy,West,Canal,Chemical,Pulses
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,Sandy,Rainy,West,Rainfed,Organic,Pineapple
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,Silty,Winter,West,Rainfed,Chemical,Pepper
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,Sandy,Winter,East,Rainfed,Mixed,Orange
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,Clay,Winter,East,Canal,Mixed,Wheat
27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,Sandy,Rainy,West,Rainfed,Mixed,Pineapple
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,Sandy,Winter,East,Rainfed,Organic,Wheat
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,Sandy,Summer,East,Drip,Organic,Pulses
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,Silty,Summer,North,Rainfed,Mixed,Maize
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,Silty,Rainy,North,Drip,Organic,Banana
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,Sandy,Rainy,East,Drip,Mixed,Cotton
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,Silty,Winter,West,Rainfed,Organic,Orange
3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,Loamy,Rainy,South,Drip,Mixed,Banana
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,Loamy,Rainy,West,Canal,Chemical,Millet
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,Silty,Summer,South,Canal,Mixed,Pulses
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,Silty,Summer,West,Rainfed,Mixed,Cotton
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,Sandy,Winter,North,Canal,Organic,Cabbage
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,Clay,Rainy,East,Drip,Organic,Pepper
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,Silty,Rainy,East,Canal,Organic,Chickpea
12,63,17,18.358923,19.37703396,5.717143397,138.414764,Loamy,Summer,North,Rainfed,Organic,Maize
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,Sandy,Rainy,South,Rainfed,Organic,Pineapple
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,Silty,Summer,South,Drip,Organic,Banana
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,Loamy,Winter,South,Rainfed,Chemical,Mango
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,Loamy,Summer,North,Canal,Mixed,Maize
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,Clay,Rainy,South,Rainfed,Mixed,Banana
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,Sandy,Winter,North,Drip,Mixed,Tomato
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,Sandy,Summer,West,Rainfed,Chemical,Pineapple
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,Clay,Summer,West,Canal,Mixed,Jute
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,Clay,Winter,North,Drip,Chemical,Rice
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,Sandy,Winter,East,Canal,Chemical,Rice
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,Sandy,Summer,West,Drip,Chemical,Maize
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,Silty,Rainy,South,Rainfed,Mixed,Pulses
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,Silty,Summer,North,Drip,Chemical,Pepper
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,Clay,Winter,South,Drip,Mixed,Sugarcane
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,Silty,Summer,South,Rainfed,Mixed,Soybean
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,Loamy,Winter,East,Canal,Organic,Tomato
5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,Silty,Winter,South,Rainfed,Organic,Coffee
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,Silty,Rainy,East,Drip,Chemical,Coffee
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,Loamy,Winter,West,Rainfed,Chemical,Tomato
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,Clay,Winter,North,Drip,Mixed,Tomato
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,Loamy,Rainy,South,Rainfed,Chemical,Chickpea
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,Silty,Winter,North,Rainfed,Chemical,Tomato
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,Clay,Rainy,South,Canal,Mixed,Tomato
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,Silty,Rainy,North,Drip,Chemical,Apple
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,Loamy,Winter,South,Canal,Chemical,Pepper
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,Loamy,Winter,South,Drip,Mixed,Pepper
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,Silty,Summer,South,Rainfed,Mixed,Cardamom
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,Sandy,Rainy,South,Drip,Organic,Tomato
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,Sandy,Summer,South,Canal,Mixed,Chickpea
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,Loamy,Winter,South,Canal,Organic,Cotton
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,Loamy,Summer,South,Canal,Chemical,Maize
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,Sandy,Rainy,South,Drip,Mixed,Groundnut
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,Sandy,Summer,South,Canal,Mixed,Apple
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,Silty,Rainy,North,Canal,Mixed,Apple
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,Silty,Winter,East,Canal,Chemical,Pulses
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,Sandy,Winter,South,Rainfed,Organic,Turmeric
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,Silty,Rainy,East,Rainfed,Chemical,Mustard
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,Silty,Winter,South,Drip,Chemical,Pulses
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,Clay,Winter,South,Drip,Mixed,Onion
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,Silty,Winter,North,Canal,Organic,Mango
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,Loamy,Winter,West,Rainfed,Chemical,Maize
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,Silty,Rainy,West,Canal,Mixed,Coconut
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,Silty,Summer,North,Canal,Chemical,Apple
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,Sandy,Summer,East,Rainfed,Chemical,Onion
27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,Loamy,Winter,West,Rainfed,Mixed,Grapes
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,Silty,Summer,North,Rainfed,Mixed,Coconut
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,Silty,Summer,North,Drip,Organic,Tomato
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,Clay,Winter,West,Drip,Chemical,Turmeric
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,Silty,Winter,East,Canal,Mixed,Pineapple
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,Silty,Summer,North,Drip,Mixed,Wheat
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,Clay,Rainy,South,Rainfed,Organic,Chickpea
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,Sandy,Winter,East,Rainfed,Organic,Groundnut
16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,Silty,Rainy,East,Drip,Mixed,Sunflower
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,Clay,Summer,West,Canal,Organic,Jute
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,Loamy,Winter,West,Canal,Mixed,Soybean
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,Sandy,Rainy,South,Drip,Chemical,Maize
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,Loamy,Winter,North,Canal,Organic,Soybean
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,Loamy,Summer,West,Canal,Chemical,Maize
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,Clay,Rainy,West,Canal,Chemical,Barley
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,Silty,Summer,East,Rainfed,Chemical,Cotton
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,Clay,Summer,West,Rainfed,Mixed,Rice
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,Clay,Winter,West,Drip,Chemical,Cardamom
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,Clay,Rainy,West,Rainfed,Chemical,Sugarcane
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,Clay,Summer,West,Canal,Chemical,Coffee
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,Sandy,Summer,East,Rainfed,Mixed,Onion
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,Silty,Rainy,South,Drip,Chemical,Pepper
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,Loamy,Summer,South,Rainfed,Chemical,Maize
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,Loamy,Summer,North,Canal,Organic,Maize
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,Silty,Rainy,West,Canal,Mixed,Groundnut
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,Loamy,Rainy,East,Drip,Chemical,Banana
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,Silty,Rainy,North,Rainfed,Organic,Tomato
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,Loamy,Rainy,North,Rainfed,Mixed,Cotton
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,Clay,Winter,South,Rainfed,Mixed,Cotton
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,Loamy,Rainy,East,Canal,Mixed,Cardamom
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,Silty,Winter,East,Drip,Mixed,Coffee
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,Silty,Winter,East,Rainfed,Mixed,Chickpea
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,Silty,Winter,South,Canal,Mixed,Wheat
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,Silty,Summer,South,Canal,Chemical,Pineapple
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,Silty,Winter,South,Canal,Chemical,Turmeric
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,Sandy,Winter,South,Rainfed,Chemical,Mustard
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,Sandy,Summer,South,Rainfed,Chemical,Coffee
6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,Loamy,Summer,West,Rainfed,Organic,Maize
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,Silty,Summer,West,Rainfed,Chemical,Millet
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,Loamy,Rainy,East,Rainfed,Mixed,Cotton
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,Silty,Summer,North,Rainfed,Chemical,Soybean
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,Silty,Summer,East,Rainfed,Chemical,Jute
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,Sandy,Winter,North,Rainfed,Mixed,Banana
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,Sandy,Summer,South,Rainfed,Chemical,Cotton
28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,Clay,Rainy,North,Canal,Chemical,Orange
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,Sandy,Summer,East,Rainfed,Chemical,Pepper
36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,Clay,Rainy,East,Drip,Organic,Coconut
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,Clay,Summer,North,Canal,Chemical,Orange
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,Clay,Summer,West,Rainfed,Mixed,Potato
17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,Clay,Summer,South,Drip,Mixed,Banana
5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,Clay,Summer,South,Rainfed,Chemical,Barley
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,Loamy,Rainy,East,Drip,Chemical,Tea
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,Sandy,Rainy,West,Drip,Chemical,Pineapple
13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,Clay,Winter,North,Drip,Mixed,Rice
6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,Silty,Rainy,South,Drip,Mixed,Jute
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,Sandy,Summer,West,Canal,Organic,Onion
25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,Sandy,Winter,South,Canal,Organic,Sunflower
34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,Clay,Winter,West,Drip,Organic,Coconut
20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,Loamy,Winter,West,Rainfed,Mixed,Mustard
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,Clay,Summer,East,Drip,Organic,Turmeric
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,Loamy,Rainy,South,Canal,Chemical,Barley
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,Silty,Summer,North,Rainfed,Chemical,Groundnut
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,Sandy,Winter,East,Canal,Mixed,Tomato
29,78,25,19.95991719,59.33157782,5.982854523,195.787103,Silty,Summer,East,Canal,Organic,Apple
30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,Loamy,Summer,North,Rainfed,Chemical,Maize
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,Loamy,Rainy,East,Drip,Mixed,Potato
